date,price,cost,comp1_price,comp2_price,comp3_price,volume,comp_avg_price,price_vs_comp,price_vs_cost,price_lag_1,price_lag_7,price_ma_7,price_ma_14,day_of_week,month,demand_proxy
2023-11-18,93.87,87.45,95.12,94.65,94.24,12908,94.67,-0.7999999999999972,6.420000000000002,97.37,98.91,96.58857142857143,97.21357142857143,5,11,49.09428571428571
2023-11-19,97.75,88.3,98.68,101.0,97.03,13191,98.90333333333335,-1.1533333333333502,9.450000000000003,93.87,94.98,96.98428571428572,97.41714285714286,6,11,49.64547619047621
2023-11-20,95.45,88.18,95.72,93.5,95.52,13897,94.91333333333334,0.5366666666666617,7.269999999999996,97.75,95.47,96.98142857142857,97.30214285714285,0,11,47.95404761904762
2023-11-21,100.77,88.49,99.75,101.07,100.1,14243,100.30666666666666,0.46333333333333826,12.280000000000001,95.45,98.95,97.24142857142859,97.4657142857143,1,11,48.157380952380954
2023-11-22,98.34,87.7,97.74,97.69,98.22,15163,97.88333333333333,0.45666666666667766,10.64,100.77,97.03,97.42857142857143,97.50214285714286,2,11,48.25761904761904
2023-11-23,94.75,87.34,94.75,95.19,94.61,13942,94.85000000000001,-0.10000000000000853,7.409999999999997,98.34,98.45,96.9,97.08357142857143,3,11,48.55000000000001
2023-11-24,98.9,88.05,97.52,97.87,97.94,13304,97.77666666666666,1.123333333333349,10.850000000000009,94.75,97.37,97.11857142857143,97.21357142857144,4,11,47.435952380952365
2023-11-25,96.67,89.07,95.34,96.83,99.01,14075,97.06,-0.39000000000000057,7.6000000000000085,98.9,93.87,97.51857142857145,97.05357142857143,5,11,49.149285714285725
2023-11-26,100.36,88.77,99.18,99.63,99.97,13384,99.59333333333332,0.7666666666666799,11.590000000000003,96.67,97.75,97.89142857142858,97.43785714285715,6,11,48.17904761904761
2023-11-27,99.67,88.27,100.1,99.09,99.9,13932,99.69666666666667,-0.026666666666670835,11.400000000000006,100.36,95.45,98.49428571428572,97.73785714285714,0,11,49.27380952380953
2023-11-28,95.54,89.07,95.49,95.92,96.68,14309,96.03000000000002,-0.4900000000000091,6.470000000000013,99.67,100.77,97.74714285714286,97.49428571428572,1,11,49.36357142857144
2023-11-29,98.67,86.33,99.54,96.86,98.2,14192,98.2,0.46999999999999886,12.340000000000003,95.54,98.34,97.7942857142857,97.61142857142856,2,11,48.427142857142854
2023-11-30,100.54,89.14,99.19,99.46,101.98,13656,100.21,0.3300000000000125,11.400000000000006,98.67,94.75,98.62142857142858,97.76071428571427,3,11,48.98071428571428
2023-12-01,98.47,86.97,98.0,99.37,97.19,13185,98.18666666666667,0.28333333333333144,11.5,100.54,98.9,98.56000000000002,97.83928571428571,4,12,48.99666666666668
2023-12-02,99.16,88.15,99.5,98.95,98.82,13660,99.08999999999999,0.07000000000000739,11.009999999999991,98.47,96.67,98.91571428571429,98.21714285714286,5,12,49.387857142857136
2023-12-03,95.57,87.59,96.57,96.23,94.0,13194,95.60000000000001,-0.030000000000015348,7.97999999999999,99.16,100.36,98.23142857142857,98.06142857142856,6,12,49.1457142857143
2023-12-04,98.59,87.28,97.06,95.76,97.2,12596,96.67333333333333,1.9166666666666714,11.310000000000002,95.57,99.67,98.07714285714285,98.28571428571429,0,12,47.12190476190475
2023-12-05,98.07,88.93,97.94,96.62,96.79,15660,97.11666666666667,0.9533333333333189,9.139999999999986,98.59,95.54,98.43857142857144,98.09285714285714,1,12,48.2659523809524
2023-12-06,102.33,87.88,102.09,101.22,101.96,14883,101.75666666666666,0.5733333333333377,14.450000000000003,98.07,98.67,98.96142857142857,98.37785714285714,2,12,48.90738095238095
2023-12-07,98.3,88.33,97.24,99.8,97.59,13348,98.21,0.09000000000000341,9.969999999999999,102.33,100.54,98.64142857142858,98.63142857142857,3,12,49.230714285714285
2023-12-08,101.99,87.86,102.14,101.43,99.98,13125,101.18333333333334,0.8066666666666578,14.129999999999995,98.3,98.47,99.14428571428572,98.85214285714285,4,12,48.7654761904762
2023-12-09,98.13,88.29,97.24,98.21,97.69,13140,97.71333333333332,0.4166666666666714,9.83999999999999,101.99,99.16,98.99714285714286,98.95642857142857,5,12,49.08190476190476
2023-12-10,95.89,88.06,97.2,95.74,94.67,14505,95.87,0.01999999999999602,7.829999999999998,98.13,95.57,99.04285714285716,98.63714285714285,6,12,49.50142857142858
2023-12-11,94.06,87.0,93.05,95.14,94.72,13292,94.30333333333333,-0.24333333333332519,7.060000000000002,95.89,98.59,98.39571428571428,98.23642857142859,0,12,49.441190476190464
2023-12-12,94.21,88.48,94.46,95.54,92.81,15351,94.27,-0.060000000000002274,5.72999999999999,94.06,98.07,97.8442857142857,98.14142857142856,1,12,48.982142857142854
2023-12-13,92.35,87.49,94.03,96.27,94.35,16647,94.88333333333333,-2.5333333333333314,4.859999999999999,94.21,102.33,96.41857142857144,97.69000000000001,2,12,50.74261904761905
2023-12-14,96.47,86.42,97.93,96.08,94.88,13881,96.29666666666667,0.173333333333332,10.049999999999997,92.35,98.3,96.15714285714284,97.39928571428572,3,12,47.90523809523809
2023-12-15,97.6,86.9,98.83,97.54,97.59,13530,97.98666666666668,-0.3866666666666845,10.699999999999989,96.47,101.99,95.52999999999999,97.33714285714287,4,12,48.15166666666668
2023-12-16,96.41,88.09,93.68,95.16,96.57,12211,95.13666666666666,1.2733333333333405,8.319999999999993,97.6,98.13,95.2842857142857,97.14071428571428,5,12,46.36880952380951
2023-12-17,99.74,87.58,99.43,100.02,99.73,13171,99.72666666666667,0.013333333333321207,12.159999999999997,96.41,95.89,95.8342857142857,97.43857142857144,6,12,47.90380952380953
2023-12-18,94.3,86.81,95.14,95.63,94.98,14190,95.25,-0.9500000000000028,7.489999999999995,99.74,94.06,95.86857142857141,97.13214285714285,0,12,48.88428571428571
2023-12-19,96.68,87.14,96.18,96.57,97.41,15118,96.71999999999998,-0.03999999999997783,9.540000000000006,94.3,94.21,96.22142857142856,97.03285714285714,1,12,48.15071428571426
2023-12-20,99.97,87.36,100.36,101.46,100.6,15853,100.80666666666666,-0.8366666666666589,12.61,96.68,92.35,97.31000000000002,96.86428571428571,2,12,49.49166666666667
2023-12-21,101.47,89.0,100.49,101.51,101.27,13738,101.08999999999999,0.38000000000000966,12.469999999999999,99.97,96.47,98.02428571428572,97.09071428571428,3,12,48.63214285714285
2023-12-22,97.55,87.81,99.7,96.36,95.91,12290,97.32333333333334,0.22666666666665947,9.739999999999995,101.47,97.6,98.01714285714286,96.77357142857143,4,12,48.78190476190477
2023-12-23,97.4,87.62,96.27,97.19,96.43,12954,96.63,0.7700000000000102,9.780000000000001,97.55,96.41,98.15857142857143,96.72142857142856,5,12,48.30928571428571
2023-12-24,92.13,88.03,92.35,94.9,91.03,13686,92.75999999999999,-0.6299999999999955,4.099999999999994,97.4,99.74,97.07142857142857,96.45285714285716,6,12,49.16571428571428
2023-12-25,95.65,87.41,95.41,96.11,95.35,14139,95.62333333333333,0.026666666666670835,8.240000000000009,92.13,94.3,97.26428571428572,96.56642857142856,0,12,48.60547619047619
2023-12-26,95.83,87.14,97.74,96.8,96.23,14674,96.92333333333333,-1.0933333333333337,8.689999999999998,95.65,96.68,97.14285714285714,96.68214285714286,1,12,49.6647619047619
2023-12-27,96.68,87.0,97.11,95.58,95.66,14719,96.11666666666667,0.5633333333333326,9.680000000000007,95.83,99.97,96.67285714285715,96.99142857142856,2,12,47.773095238095244
2023-12-28,96.54,87.2,95.35,96.08,96.96,15351,96.13,0.4100000000000108,9.340000000000003,96.68,101.47,95.96857142857142,96.99642857142855,3,12,47.5742857142857
2023-12-29,97.03,87.57,95.84,97.75,96.32,13803,96.63666666666666,0.3933333333333451,9.460000000000008,96.54,97.55,95.89428571428572,96.9557142857143,4,12,47.55380952380951
2023-12-30,97.21,88.08,99.5,95.48,96.65,12934,97.21,0.0,9.129999999999995,97.03,97.4,95.86714285714287,97.01285714285713,5,12,47.93357142857143
2023-12-31,97.22,87.7,96.79,97.27,96.6,12913,96.88666666666666,0.3333333333333428,9.519999999999996,97.21,92.13,96.59428571428573,96.83285714285714,6,12,47.96380952380952
2024-01-01,99.11,88.33,97.8,97.11,98.59,13517,97.83333333333333,1.2766666666666708,10.780000000000001,97.22,95.65,97.08857142857143,97.17642857142857,0,1,47.26761904761904
2024-01-02,98.81,87.67,99.09,100.06,97.97,15917,99.04,-0.23000000000000398,11.14,99.11,95.83,97.51428571428572,97.32857142857142,1,1,48.987142857142864
2024-01-03,94.61,87.83,93.02,95.32,95.17,14636,94.50333333333333,0.10666666666666913,6.780000000000001,98.81,96.68,97.21857142857144,96.94571428571429,2,1,48.50261904761905
2024-01-04,98.5,86.38,99.21,98.99,99.9,14553,99.36666666666667,-0.8666666666666742,12.120000000000005,94.61,96.54,97.49857142857142,96.73357142857142,3,1,49.615952380952386
2024-01-05,97.28,88.44,98.57,97.62,97.73,13477,97.97333333333334,-0.6933333333333422,8.840000000000003,98.5,97.03,97.53428571428572,96.71428571428571,4,1,49.4604761904762
2024-01-06,98.17,87.87,98.83,97.62,97.82,13898,98.08999999999999,0.0800000000000125,10.299999999999997,97.28,97.21,97.67142857142856,96.76928571428572,5,1,48.75571428571427
2024-01-07,101.49,88.33,98.73,101.17,101.92,14480,100.60666666666667,0.8833333333333258,13.159999999999997,98.17,97.22,98.28142857142858,97.43785714285714,6,1,48.25738095238096
2024-01-08,94.7,85.72,96.27,93.7,94.76,14358,94.91000000000001,-0.21000000000000796,8.980000000000004,101.49,99.11,97.65142857142858,97.37,0,1,49.0357142857143
2024-01-09,100.75,89.53,100.51,102.72,99.59,14730,100.94000000000001,-0.19000000000001194,11.219999999999999,94.7,98.81,97.92857142857143,97.72142857142856,1,1,49.15428571428573
2024-01-10,98.9,88.19,99.02,99.1,99.55,14898,99.22333333333334,-0.3233333333333377,10.710000000000008,100.75,94.61,98.54142857142857,97.88000000000001,2,1,49.59404761904762
2024-01-11,96.97,89.55,97.43,97.12,97.64,12833,97.39666666666666,-0.4266666666666623,7.420000000000002,98.9,98.5,98.32285714285715,97.91071428571429,3,1,49.588095238095235
2024-01-12,98.23,87.87,98.19,97.52,98.28,14059,97.99666666666667,0.23333333333333428,10.36,96.97,97.28,98.45857142857143,97.99642857142855,4,1,48.99595238095238
2024-01-13,95.71,89.22,95.94,98.61,96.16,13570,96.90333333333335,-1.1933333333333564,6.489999999999995,98.23,98.17,98.10714285714286,97.88928571428572,5,1,50.24690476190479
2024-01-14,99.16,88.1,98.97,97.37,98.06,13367,98.13333333333333,1.0266666666666708,11.060000000000002,95.71,101.49,97.77428571428572,98.02785714285714,6,1,47.86047619047619
2024-01-15,98.73,88.89,99.69,97.67,100.43,13609,99.26333333333334,-0.5333333333333314,9.840000000000003,99.16,94.7,98.35000000000001,98.00071428571428,0,1,49.708333333333336
2024-01-16,101.22,90.49,99.84,101.21,100.87,14182,100.64,0.5799999999999983,10.730000000000004,98.73,100.75,98.41714285714285,98.17285714285715,1,1,48.628571428571426
2024-01-17,97.97,88.83,98.61,98.91,99.43,14744,98.98333333333333,-1.0133333333333354,9.14,101.22,98.9,98.28428571428572,98.41285714285716,2,1,50.15547619047619
2024-01-18,94.48,88.98,93.76,94.27,93.8,14940,93.94333333333333,0.536666666666676,5.5,97.97,96.97,97.92857142857143,98.12571428571428,3,1,48.42761904761904
2024-01-19,97.98,88.96,97.56,98.07,96.71,13249,97.44666666666666,0.5333333333333456,9.02000000000001,94.48,98.23,97.89285714285714,98.17571428571429,4,1,48.413095238095224
2024-01-20,97.76,88.57,98.71,97.73,95.92,14533,97.45333333333333,0.30666666666667197,9.190000000000012,97.98,95.71,98.1857142857143,98.14642857142857,5,1,48.78619047619048
2024-01-21,98.66,88.16,101.1,99.58,97.67,13835,99.45,-0.7900000000000063,10.5,97.76,99.16,98.11428571428571,97.94428571428571,6,1,49.84714285714286
2024-01-22,96.79,88.35,95.18,97.35,97.25,13062,96.59333333333332,0.19666666666668675,8.440000000000012,98.66,98.73,97.83714285714284,98.09357142857142,0,1,48.72190476190473
2024-01-23,102.27,89.85,103.85,102.91,102.9,14745,103.21999999999998,-0.9499999999999886,12.420000000000002,96.79,101.22,97.98714285714287,98.20214285714285,1,1,49.943571428571424
2024-01-24,96.99,88.55,97.81,97.18,96.6,14363,97.19666666666667,-0.20666666666667766,8.439999999999998,102.27,97.97,97.84714285714287,98.06571428571428,2,1,49.13023809523811
2024-01-25,102.38,88.94,101.16,102.64,100.86,12660,101.55333333333334,0.8266666666666538,13.439999999999998,96.99,94.48,98.97571428571428,98.45214285714287,3,1,48.661190476190484
2024-01-26,101.26,89.41,102.02,100.26,99.58,14566,100.62,0.6400000000000006,11.850000000000009,102.38,97.98,99.44428571428571,98.66857142857144,4,1,49.082142857142856
2024-01-27,97.76,89.25,98.33,96.77,98.16,13659,97.75333333333333,0.006666666666674814,8.510000000000005,101.26,97.76,99.44428571428571,98.81500000000001,5,1,49.71547619047618
2024-01-28,102.72,89.41,103.35,103.41,103.73,13881,103.49666666666667,-0.7766666666666708,13.310000000000002,97.76,98.66,100.02428571428572,99.06928571428571,6,1,50.78880952380953
2024-01-29,97.0,88.73,96.29,98.43,94.73,13955,96.48333333333335,0.5166666666666515,8.269999999999996,102.72,96.79,100.05428571428573,98.94571428571429,0,1,49.51047619047621
2024-01-30,99.92,87.9,100.96,98.72,100.04,13634,99.90666666666668,0.013333333333321207,12.019999999999996,97.0,102.27,99.71857142857142,98.85285714285713,1,1,49.84595238095239
2024-01-31,100.81,90.11,103.2,101.75,103.04,14889,102.66333333333334,-1.8533333333333388,10.700000000000003,99.92,96.99,100.2642857142857,99.05571428571429,2,1,51.98547619047619
2024-02-01,97.13,88.06,96.09,97.13,96.3,14787,96.50666666666666,0.6233333333333348,9.069999999999993,100.81,102.38,99.51428571428572,99.245,3,2,49.133809523809525
2024-02-02,101.23,88.68,100.15,101.41,102.17,12941,101.24333333333334,-0.013333333333335418,12.549999999999997,97.13,101.26,99.50999999999999,99.47714285714287,4,2,49.76833333333333
2024-02-03,99.25,88.25,97.55,96.77,100.56,11397,98.29333333333334,0.9566666666666634,11.0,101.23,97.76,99.72285714285714,99.58357142857143,5,2,48.904761904761905
2024-02-04,98.48,88.71,98.48,100.41,99.18,13355,99.35666666666667,-0.8766666666666652,9.77000000000001,99.25,102.72,99.11714285714285,99.57071428571429,6,2,50.43523809523809
2024-02-05,98.12,89.26,99.72,102.1,100.17,14512,100.66333333333334,-2.5433333333333366,8.86,98.48,97.0,99.27714285714285,99.6657142857143,0,2,52.18190476190476
2024-02-06,99.08,88.9,99.86,98.82,97.89,14662,98.85666666666667,0.22333333333332916,10.179999999999993,98.12,99.92,99.15714285714286,99.43785714285715,1,2,49.3552380952381
2024-02-07,100.29,88.83,100.0,99.55,100.63,15266,100.06,0.23000000000000398,11.460000000000008,99.08,100.81,99.08285714285715,99.67357142857144,2,2,49.31142857142857
2024-02-08,99.52,89.67,101.21,99.7,101.71,15177,100.87333333333333,-1.3533333333333388,9.849999999999994,100.29,97.13,99.42428571428572,99.4692857142857,3,2,51.0654761904762
2024-02-09,94.76,88.86,95.43,95.63,95.56,14023,95.54,-0.7800000000000011,5.900000000000006,99.52,101.23,98.5,99.005,4,2,50.03
2024-02-10,103.4,88.28,101.73,101.99,99.86,13456,101.19333333333333,2.2066666666666777,15.120000000000005,94.76,99.25,99.09285714285716,99.40785714285714,5,2,47.3397619047619
2024-02-11,95.17,89.26,93.69,96.41,96.14,12413,95.41333333333334,-0.2433333333333394,5.909999999999997,103.4,98.48,98.62,98.86857142857141,6,2,49.55333333333334
2024-02-12,102.11,89.18,100.64,101.24,102.71,14158,101.52999999999999,0.5800000000000125,12.929999999999993,95.17,98.12,99.19000000000001,99.23357142857142,0,2,49.01499999999999
2024-02-13,99.21,87.45,99.92,99.12,100.16,15224,99.73333333333335,-0.5233333333333547,11.759999999999991,102.11,99.08,99.20857142857143,99.18285714285716,1,2,50.12761904761907
2024-02-14,95.26,88.76,97.78,95.49,97.54,14341,96.93666666666667,-1.6766666666666623,6.5,99.21,100.29,98.49000000000001,98.78642857142857,2,2,50.92166666666667
2024-02-15,98.03,88.95,97.63,98.96,97.89,13331,98.15999999999998,-0.12999999999998124,9.079999999999998,95.26,99.52,98.27714285714286,98.85071428571429,3,2,49.26857142857141
2024-02-16,95.91,88.41,94.32,97.11,96.95,13166,96.12666666666667,-0.21666666666666856,7.5,98.03,94.76,98.44142857142857,98.4707142857143,4,2,49.437380952380956
2024-02-17,98.36,89.33,99.52,97.35,99.18,12815,98.68333333333334,-0.3233333333333377,9.030000000000001,95.91,103.4,97.72142857142856,98.40714285714286,5,2,49.18404761904762
2024-02-18,97.21,87.91,96.66,98.89,96.35,13855,97.3,-0.09000000000000341,9.299999999999997,98.36,95.17,98.01285714285714,98.31642857142857,6,2,49.096428571428575
2024-02-19,100.07,88.39,98.76,100.53,100.27,13500,99.85333333333334,0.21666666666665435,11.679999999999993,97.21,102.11,97.72142857142856,98.45571428571428,0,2,48.644047619047626
2024-02-20,100.69,88.26,100.26,102.28,99.89,14023,100.81,-0.12000000000000455,12.429999999999993,100.07,99.21,97.93285714285715,98.57071428571429,1,2,49.08642857142858
2024-02-21,99.28,88.22,100.83,99.67,100.38,14589,100.29333333333334,-1.0133333333333354,11.060000000000002,100.69,95.26,98.50714285714285,98.49857142857142,2,2,50.26690476190476
2024-02-22,96.47,87.79,96.07,95.3,96.86,15054,96.07666666666667,0.39333333333333087,8.679999999999993,99.28,98.03,98.28428571428572,98.2807142857143,3,2,48.74880952380953
2024-02-23,94.92,87.58,94.96,97.01,97.46,14050,96.47666666666667,-1.556666666666672,7.340000000000003,96.47,95.91,98.14285714285714,98.29214285714286,4,2,50.62809523809524
2024-02-24,95.03,89.97,97.5,97.11,95.41,13470,96.67333333333333,-1.6433333333333309,5.060000000000002,94.92,98.36,97.66714285714285,97.69428571428571,5,2,50.476904761904756
2024-02-25,98.63,88.28,97.94,98.46,97.72,13114,98.04,0.5899999999999892,10.349999999999994,95.03,97.21,97.86999999999999,97.94142857142857,6,2,48.345000000000006
2024-02-26,101.62,88.64,101.22,101.27,101.14,14786,101.21,0.4100000000000108,12.980000000000004,98.63,100.07,98.09142857142857,97.90642857142858,0,2,48.63571428571427
2024-02-27,100.71,88.22,100.31,101.21,100.75,14100,100.75666666666666,-0.046666666666666856,12.489999999999995,101.62,100.69,98.0942857142857,98.01357142857141,1,2,49.09380952380952
2024-02-28,94.72,89.22,96.55,95.73,95.22,16112,95.83333333333333,-1.1133333333333297,5.5,100.71,99.28,97.44285714285715,97.975,2,2,49.834761904761905
2024-02-29,97.57,88.96,97.77,99.01,97.63,14666,98.13666666666666,-0.5666666666666629,8.61,94.72,96.47,97.6,97.94214285714285,3,2,49.36666666666666
2024-03-01,100.65,91.18,101.73,100.17,100.69,13575,100.86333333333334,-0.21333333333333826,9.469999999999999,97.57,94.92,98.41857142857143,98.28071428571427,4,3,49.42261904761905
2024-03-02,101.14,91.05,102.28,103.24,101.72,15269,102.41333333333334,-1.2733333333333405,10.090000000000003,100.65,95.03,99.29142857142857,98.47928571428572,5,3,50.919047619047625
2024-03-03,96.97,89.64,97.29,97.74,97.66,12810,97.56333333333333,-0.5933333333333337,7.329999999999998,101.14,98.63,99.05428571428571,98.46214285714287,6,3,50.12047619047619
2024-03-04,103.11,91.86,102.79,104.3,100.7,13587,102.59666666666668,0.5133333333333212,11.25,96.97,101.62,99.26714285714286,98.67928571428571,0,3,49.12023809523811
2024-03-05,101.65,91.21,100.71,100.94,99.87,13456,100.50666666666666,1.143333333333345,10.440000000000012,103.11,100.71,99.40142857142857,98.74785714285714,1,3,48.55738095238094
2024-03-06,99.87,89.89,101.32,99.73,99.56,15575,100.20333333333333,-0.3333333333333286,9.980000000000004,101.65,94.72,100.13714285714285,98.78999999999999,2,3,50.40190476190475
2024-03-07,100.08,88.11,99.9,98.68,99.83,15449,99.47000000000001,0.6099999999999852,11.969999999999999,99.87,97.57,100.49571428571429,99.04785714285715,3,3,49.63785714285716
2024-03-08,99.4,91.0,101.8,100.67,100.32,15243,100.92999999999999,-1.529999999999987,8.400000000000006,100.08,100.65,100.31714285714285,99.36785714285713,4,3,51.688571428571414
2024-03-09,98.75,88.36,97.57,97.92,99.17,13897,98.22000000000001,0.5299999999999869,10.39,99.4,101.14,99.97571428571428,99.63357142857141,5,3,49.45785714285715
2024-03-10,97.34,88.35,99.54,98.2,96.22,13363,97.98666666666668,-0.6466666666666754,8.990000000000009,98.75,96.97,100.02857142857144,99.54142857142857,6,3,50.660952380952395
2024-03-11,101.0,90.55,100.78,99.78,101.69,13653,100.75,0.25,10.450000000000003,97.34,103.11,99.72714285714287,99.49714285714286,0,3,49.61357142857143
2024-03-12,100.21,91.56,99.96,100.65,100.6,13485,100.40333333333335,-0.19333333333335645,8.649999999999991,101.0,101.65,99.52142857142859,99.46142857142857,1,3,49.95404761904765
2024-03-13,102.51,91.19,102.07,100.75,101.53,16041,101.45,1.0600000000000023,11.320000000000007,100.21,99.87,99.89857142857144,100.01785714285714,2,3,48.88928571428572
2024-03-14,102.35,90.3,104.2,101.37,103.58,14883,103.05,-0.7000000000000028,12.049999999999997,102.51,100.08,100.22285714285714,100.35928571428572,3,3,50.81142857142857
2024-03-15,101.95,89.94,100.62,101.52,102.2,13187,101.44666666666666,0.5033333333333445,12.010000000000005,102.35,99.4,100.58714285714287,100.45214285714287,4,3,49.79023809523809
2024-03-16,98.68,90.11,99.04,98.54,99.13,14130,98.90333333333335,-0.22333333333334338,8.570000000000007,101.95,98.75,100.57714285714287,100.27642857142857,5,3,50.51190476190478
2024-03-17,100.75,90.13,101.82,100.37,100.43,12736,100.87333333333333,-0.12333333333333485,10.620000000000005,98.68,97.34,101.06428571428572,100.54642857142856,6,3,50.65547619047619
2024-03-18,99.04,89.79,99.58,97.43,100.54,14280,99.18333333333334,-0.14333333333333087,9.25,100.75,101.0,100.78428571428572,100.25571428571428,0,3,50.53547619047619
2024-03-19,100.3,89.2,101.74,99.75,101.43,14669,100.97333333333334,-0.6733333333333462,11.099999999999994,99.04,100.21,100.79714285714284,100.15928571428572,1,3,51.07190476190477
2024-03-20,99.52,89.06,100.11,98.45,100.02,15265,99.52666666666666,-0.006666666666660603,10.459999999999994,100.3,102.51,100.36999999999999,100.13428571428572,2,3,50.191666666666656
2024-03-21,98.76,88.29,99.77,97.36,99.31,14317,98.81333333333333,-0.05333333333332746,10.469999999999999,99.52,102.35,99.85714285714288,100.04,3,3,49.981904761904765
2024-03-22,100.52,88.77,100.73,101.62,98.63,12630,100.32666666666667,0.19333333333332803,11.75,98.76,101.95,99.65285714285714,100.12,4,3,49.633095238095244
2024-03-23,94.87,87.86,94.91,94.19,95.32,13193,94.80666666666666,0.06333333333334679,7.010000000000005,100.52,98.68,99.10857142857142,99.84285714285714,5,3,49.490952380952365
2024-03-24,97.33,88.77,97.45,96.69,95.92,13878,96.68666666666667,0.6433333333333309,8.560000000000002,94.87,100.75,98.61999999999999,99.84214285714287,6,3,48.666666666666664
2024-03-25,96.12,88.03,94.61,96.04,95.51,13761,95.38666666666667,0.7333333333333343,8.090000000000003,97.33,99.04,98.20285714285714,99.49357142857141,0,3,48.368095238095236
2024-03-26,97.35,87.71,98.39,98.13,98.07,15423,98.19666666666666,-0.846666666666664,9.64,96.12,100.3,97.78142857142858,99.28928571428573,1,3,49.73738095238095
2024-03-27,102.83,88.59,103.87,101.98,100.56,13870,102.13666666666667,0.693333333333328,14.239999999999995,97.35,99.52,98.25428571428573,99.31214285714286,2,3,48.433809523809536
2024-03-28,102.44,89.66,103.9,102.92,103.34,14548,103.38666666666666,-0.9466666666666583,12.780000000000001,102.83,98.76,98.77999999999999,99.31857142857143,3,3,50.33666666666665
2024-03-29,101.5,89.1,99.53,101.83,101.73,13102,101.03000000000002,0.46999999999998465,12.400000000000006,102.44,100.52,98.91999999999999,99.28642857142857,4,3,48.99000000000001
2024-03-30,99.65,87.47,97.82,100.28,99.36,13546,99.15333333333332,0.4966666666666839,12.180000000000007,101.5,94.87,99.60285714285715,99.35571428571428,5,3,49.30476190476189
2024-03-31,91.69,87.76,93.07,92.48,94.1,13753,93.21666666666665,-1.5266666666666566,3.9299999999999926,99.65,97.33,98.79714285714286,98.70857142857143,6,3,50.925238095238086
2024-04-01,97.4,88.93,97.06,96.82,98.09,14443,97.32333333333334,0.07666666666666799,8.469999999999999,91.69,96.12,98.98,98.59142857142858,0,4,49.413333333333334
2024-04-02,95.3,87.56,95.62,95.71,95.69,15547,95.67333333333333,-0.37333333333333485,7.739999999999995,97.4,97.35,98.68714285714286,98.23428571428572,1,4,49.716904761904765
2024-04-03,95.67,87.86,95.21,95.66,97.98,15491,96.28333333333335,-0.6133333333333439,7.810000000000002,95.3,102.83,97.66428571428571,97.9592857142857,2,4,49.4454761904762
2024-04-04,99.13,88.28,97.96,98.45,97.74,14265,98.05,1.0799999999999983,10.849999999999994,95.67,102.44,97.19142857142857,97.98571428571428,3,4,47.51571428571429
2024-04-05,95.61,86.95,96.9,95.27,96.23,13091,96.13333333333334,-0.5233333333333405,8.659999999999997,99.13,101.5,96.35000000000001,97.63499999999999,4,4,48.698333333333345
2024-04-06,94.34,88.14,93.27,96.35,95.33,13327,94.98333333333333,-0.6433333333333309,6.200000000000003,95.61,99.65,95.59142857142857,97.59714285714287,5,4,48.439047619047614
2024-04-07,99.34,87.14,100.16,99.83,97.86,12964,99.28333333333335,0.05666666666665776,12.200000000000003,94.34,91.69,96.6842857142857,97.74071428571428,6,4,48.285476190476196
2024-04-08,96.66,87.5,95.86,95.56,96.91,13581,96.11000000000001,0.549999999999983,9.159999999999997,99.34,97.4,96.57857142857144,97.77928571428572,0,4,47.739285714285735
2024-04-09,98.73,88.19,99.7,99.69,97.14,14365,98.84333333333332,-0.11333333333331552,10.540000000000006,96.66,95.3,97.06857142857143,97.87785714285714,1,4,48.64761904761903
2024-04-10,102.6,86.82,100.32,102.08,102.6,13840,101.66666666666667,0.9333333333333229,15.780000000000001,98.73,95.67,98.05857142857143,97.86142857142856,2,4,48.09595238095239
2024-04-11,96.76,88.2,97.21,95.8,95.99,12889,96.33333333333333,0.4266666666666765,8.560000000000002,102.6,99.13,97.72,97.45571428571428,3,4,48.43333333333332
2024-04-12,90.49,88.01,91.86,92.14,92.71,13613,92.23666666666666,-1.7466666666666697,2.4799999999999898,96.76,95.61,96.98857142857142,96.6692857142857,4,4,50.24095238095238
2024-04-13,97.28,88.59,98.9,98.09,96.12,13408,97.70333333333333,-0.423333333333332,8.689999999999998,90.49,94.34,97.40857142857142,96.5,5,4,49.12761904761904
2024-04-14,100.18,88.24,100.61,101.3,99.98,12561,100.63,-0.44999999999998863,11.940000000000012,97.28,99.34,97.52857142857144,97.10642857142857,6,4,49.21428571428571
2024-04-15,103.09,88.9,103.37,102.96,101.78,13870,102.70333333333333,0.38666666666667027,14.189999999999998,100.18,96.66,98.44714285714285,97.51285714285713,0,4,48.836904761904755
2024-04-16,92.3,87.98,94.34,93.94,94.91,16724,94.39666666666666,-2.096666666666664,4.319999999999993,103.09,98.73,97.52857142857144,97.29857142857144,1,4,50.860952380952384
2024-04-17,99.49,87.07,97.17,97.26,97.93,15014,97.45333333333333,2.0366666666666617,12.420000000000002,92.3,102.6,97.08428571428571,97.57142857142857,2,4,46.505476190476195
2024-04-18,97.1,87.11,96.78,96.11,97.14,15452,96.67666666666666,0.423333333333332,9.989999999999995,99.49,96.76,97.13285714285715,97.42642857142857,3,4,48.14309523809524
2024-04-19,97.35,87.72,96.56,97.43,97.71,13883,97.23333333333333,0.11666666666666003,9.629999999999995,97.1,90.49,98.11285714285714,97.55071428571429,4,4,48.93976190476191
